epoch,euclidean_distance_loss,loss,val_euclidean_distance_loss,val_loss
0,0.04039006307721138,0.04039006307721138,0.1303740292787552,0.1303740292787552
1,0.03255903348326683,0.03255903348326683,0.13802804052829742,0.13802804052829742
2,0.030690686777234077,0.030690686777234077,0.13559822738170624,0.13559822738170624
3,0.029476746916770935,0.029476746916770935,0.25620195269584656,0.25620195269584656
4,0.028808485716581345,0.028808485716581345,0.870543897151947,0.870543897151947
5,0.028896812349557877,0.028896812349557877,0.5180304050445557,0.5180304050445557
6,0.028161149471998215,0.028161149471998215,0.05468052253127098,0.05468052253127098
7,0.02802380919456482,0.02802380919456482,0.3182913661003113,0.3182913661003113
8,0.027725739404559135,0.027725739404559135,0.9691208600997925,0.9691208600997925
9,0.026957930997014046,0.026957930997014046,0.13280053436756134,0.13280053436756134
10,0.027102971449494362,0.027102971449494362,0.27038440108299255,0.27038440108299255
11,0.02645021304488182,0.02645021304488182,0.20672205090522766,0.20672205090522766
12,0.026391135528683662,0.026391135528683662,0.06304306536912918,0.06304306536912918
13,0.026203421875834465,0.026203421875834465,0.09289880841970444,0.09289880841970444
14,0.02589249797165394,0.02589249797165394,3.960672378540039,3.960672378540039
15,0.025980805978178978,0.025980805978178978,0.17138580977916718,0.17138580977916718
16,0.025796256959438324,0.025796256959438324,0.18945825099945068,0.18945825099945068
17,0.0256779994815588,0.0256779994815588,0.07975634187459946,0.07975634187459946
18,0.0254832673817873,0.0254832673817873,0.15982897579669952,0.15982897579669952
19,0.025802792981266975,0.025802792981266975,1.084302544593811,1.084302544593811
20,0.025350699201226234,0.025350699201226234,0.8174012303352356,0.8174012303352356
21,0.025307869538664818,0.025307869538664818,0.189650297164917,0.189650297164917
22,0.025068430230021477,0.025068430230021477,0.06729274243116379,0.06729274243116379
23,0.02476242557168007,0.02476242557168007,0.08212427794933319,0.08212427794933319
24,0.024663535878062248,0.024663535878062248,0.06780446320772171,0.06780446320772171
25,0.024582574144005775,0.024582574144005775,0.30148613452911377,0.30148613452911377
26,0.02457260712981224,0.02457260712981224,0.07773973792791367,0.07773973792791367
27,0.024439524859189987,0.024439524859189987,0.06848590821027756,0.06848590821027756
28,0.024494357407093048,0.024494357407093048,0.05791223421692848,0.05791223421692848
29,0.02428572252392769,0.02428572252392769,0.06075242534279823,0.06075242534279823
30,0.02417082153260708,0.02417082153260708,0.08525514602661133,0.08525514602661133
31,0.024307945743203163,0.024307945743203163,1.1159874200820923,1.1159874200820923
32,0.02407420612871647,0.02407420612871647,0.05171167850494385,0.05171167850494385
33,0.023974791169166565,0.023974791169166565,0.08966849744319916,0.08966849744319916
34,0.024851808324456215,0.024851808324456215,0.08363815397024155,0.08363815397024155
35,0.02424401044845581,0.02424401044845581,0.21723052859306335,0.21723052859306335
36,0.02418811060488224,0.02418811060488224,0.06188918277621269,0.06188918277621269
37,0.024138402193784714,0.024138402193784714,0.06653658300638199,0.06653658300638199
38,0.023848261684179306,0.023848261684179306,0.893181562423706,0.893181562423706
39,0.023722272366285324,0.023722272366285324,0.06557809561491013,0.06557809561491013
40,0.023935629054903984,0.023935629054903984,0.12741971015930176,0.12741971015930176
41,0.023683445528149605,0.023683445528149605,0.10722904652357101,0.10722904652357101
42,0.023537928238511086,0.023537928238511086,0.0655713900923729,0.0655713900923729
43,0.023477884009480476,0.023477884009480476,1.854443907737732,1.854443907737732
44,0.023518266156315804,0.023518266156315804,0.06442910432815552,0.06442910432815552
45,0.023370642215013504,0.023370642215013504,0.602762758731842,0.602762758731842
46,0.0232534222304821,0.0232534222304821,0.08999913185834885,0.08999913185834885
47,0.024218430742621422,0.024218430742621422,0.11848024278879166,0.11848024278879166
48,0.02368815802037716,0.02368815802037716,0.14846833050251007,0.14846833050251007
49,0.023678533732891083,0.023678533732891083,0.050331104546785355,0.050331104546785355
50,0.02384672500193119,0.02384672500193119,0.10798309743404388,0.10798309743404388
51,0.023575657978653908,0.023575657978653908,0.09310748428106308,0.09310748428106308
52,0.02350449562072754,0.02350449562072754,0.04817024618387222,0.04817024618387222
53,0.023150315508246422,0.023150315508246422,0.1544850617647171,0.1544850617647171
54,0.023147856816649437,0.023147856816649437,0.11129096895456314,0.11129096895456314
55,0.02315482124686241,0.02315482124686241,0.965886116027832,0.965886116027832
56,0.022822409868240356,0.022822409868240356,0.08022768050432205,0.08022768050432205
57,0.023055419325828552,0.023055419325828552,0.0691501572728157,0.0691501572728157
58,0.022830791771411896,0.022830791771411896,0.11632273346185684,0.11632273346185684
59,0.022763898596167564,0.022763898596167564,0.10130175203084946,0.10130175203084946
60,0.022823428735136986,0.022823428735136986,0.20244082808494568,0.20244082808494568
61,0.022678332403302193,0.022678332403302193,0.06411976367235184,0.06411976367235184
62,0.022787872701883316,0.022787872701883316,0.0866839736700058,0.0866839736700058
63,0.022614235058426857,0.022614235058426857,0.09501251578330994,0.09501251578330994
64,0.022705530747771263,0.022705530747771263,0.07656009495258331,0.07656009495258331
65,0.022600267082452774,0.022600267082452774,0.06798303127288818,0.06798303127288818
66,0.022647088393568993,0.022647088393568993,0.40864402055740356,0.40864402055740356
67,0.022672319784760475,0.022672319784760475,0.11007329821586609,0.11007329821586609
68,0.022521035745739937,0.022521035745739937,0.6872367262840271,0.6872367262840271
69,0.022338610142469406,0.022338610142469406,0.0635075569152832,0.0635075569152832
70,0.02243727631866932,0.02243727631866932,0.08373060077428818,0.08373060077428818
71,0.0223198514431715,0.0223198514431715,2.0051040649414062,2.0051040649414062
72,0.022319365292787552,0.022319365292787552,0.2713327705860138,0.2713327705860138
73,0.021936602890491486,0.021936602890491486,0.0566888265311718,0.0566888265311718
74,0.021988393738865852,0.021988393738865852,0.09645122289657593,0.09645122289657593
75,0.02228851430118084,0.02228851430118084,0.05197465792298317,0.05197465792298317
76,0.02203722670674324,0.02203722670674324,0.052555184811353683,0.052555184811353683
77,0.0220600888133049,0.0220600888133049,0.05293111130595207,0.05293111130595207
78,0.021931324154138565,0.021931324154138565,0.07805158197879791,0.07805158197879791
79,0.02183101512491703,0.02183101512491703,0.04757106676697731,0.04757106676697731
80,0.02180025912821293,0.02180025912821293,0.36967816948890686,0.36967816948890686
81,0.021742770448327065,0.021742770448327065,0.0792887732386589,0.0792887732386589
82,0.021853799000382423,0.021853799000382423,0.15119215846061707,0.15119215846061707
83,0.021779509261250496,0.021779509261250496,0.4022441506385803,0.4022441506385803
84,0.021687228232622147,0.021687228232622147,0.09887070208787918,0.09887070208787918
85,0.021567875519394875,0.021567875519394875,0.47356343269348145,0.47356343269348145
86,0.02160153165459633,0.02160153165459633,0.20958824455738068,0.20958824455738068
87,0.021404750645160675,0.021404750645160675,0.0597916878759861,0.0597916878759861
88,0.02136937715113163,0.02136937715113163,0.12496187537908554,0.12496187537908554
89,0.021481594070792198,0.021481594070792198,0.34068456292152405,0.34068456292152405
90,0.021319406107068062,0.021319406107068062,0.08708502352237701,0.08708502352237701
91,0.02134774439036846,0.02134774439036846,0.06803371757268906,0.06803371757268906
92,0.021243564784526825,0.021243564784526825,0.05630209669470787,0.05630209669470787
93,0.021259818226099014,0.021259818226099014,0.03934594243764877,0.03934594243764877
94,0.021240200847387314,0.021240200847387314,0.09072477370500565,0.09072477370500565
95,0.021458277478814125,0.021458277478814125,0.34710437059402466,0.34710437059402466
96,0.021293651312589645,0.021293651312589645,0.09672913700342178,0.09672913700342178
97,0.021040676161646843,0.021040676161646843,0.12026190012693405,0.12026190012693405
98,0.020880091935396194,0.020880091935396194,0.07037597894668579,0.07037597894668579
99,0.020989779382944107,0.020989779382944107,0.06107662245631218,0.06107662245631218
100,0.02138664573431015,0.02138664573431015,0.0496421679854393,0.0496421679854393
101,0.02117851749062538,0.02117851749062538,0.09851686656475067,0.09851686656475067
102,0.02096124365925789,0.02096124365925789,0.054766710847616196,0.054766710847616196
103,0.021041754633188248,0.021041754633188248,0.1705055832862854,0.1705055832862854
104,0.020761707797646523,0.020761707797646523,0.0643540546298027,0.0643540546298027
105,0.020794935524463654,0.020794935524463654,0.08109289407730103,0.08109289407730103
106,0.020950591191649437,0.020950591191649437,0.14487411081790924,0.14487411081790924
107,0.020677465945482254,0.020677465945482254,1.848656415939331,1.848656415939331
108,0.020760810002684593,0.020760810002684593,0.3753727972507477,0.3753727972507477
109,0.020721763372421265,0.020721763372421265,0.16495393216609955,0.16495393216609955
110,0.02045205608010292,0.02045205608010292,0.0849064365029335,0.0849064365029335
111,0.020558271557092667,0.020558271557092667,0.061079442501068115,0.061079442501068115
112,0.020553119480609894,0.020553119480609894,0.04132537916302681,0.04132537916302681
113,0.020431431010365486,0.020431431010365486,0.05600489675998688,0.05600489675998688
114,0.020148003473877907,0.020148003473877907,0.07239580899477005,0.07239580899477005
115,0.02010783925652504,0.02010783925652504,0.06915570050477982,0.06915570050477982
116,0.020200982689857483,0.020200982689857483,0.08259180933237076,0.08259180933237076
117,0.020158596336841583,0.020158596336841583,0.048436518758535385,0.048436518758535385
118,0.020057842135429382,0.020057842135429382,0.21705618500709534,0.21705618500709534
119,0.019971707835793495,0.019971707835793495,0.03324268013238907,0.03324268013238907
120,0.020012322813272476,0.020012322813272476,0.04423840343952179,0.04423840343952179
121,0.01995575986802578,0.01995575986802578,0.07211016863584518,0.07211016863584518
122,0.019852373749017715,0.019852373749017715,0.055242348462343216,0.055242348462343216
123,0.019818052649497986,0.019818052649497986,0.03193182870745659,0.03193182870745659
124,0.01964969001710415,0.01964969001710415,0.10795410722494125,0.10795410722494125
125,0.019639259204268456,0.019639259204268456,0.16381436586380005,0.16381436586380005
126,0.019578460603952408,0.019578460603952408,0.050256818532943726,0.050256818532943726
127,0.01954042725265026,0.01954042725265026,0.03782114386558533,0.03782114386558533
128,0.019402367994189262,0.019402367994189262,0.044541582465171814,0.044541582465171814
129,0.01937638409435749,0.01937638409435749,0.03751138970255852,0.03751138970255852
130,0.019286829978227615,0.019286829978227615,0.05448189005255699,0.05448189005255699
131,0.01945490948855877,0.01945490948855877,0.04046739637851715,0.04046739637851715
132,0.01932978443801403,0.01932978443801403,0.056950438767671585,0.056950438767671585
133,0.019099919125437737,0.019099919125437737,0.06231530383229256,0.06231530383229256
134,0.01914391852915287,0.01914391852915287,0.06447641551494598,0.06447641551494598
135,0.0192132405936718,0.0192132405936718,0.2569848597049713,0.2569848597049713
136,0.0189849603921175,0.0189849603921175,0.11118216812610626,0.11118216812610626
137,0.019018711522221565,0.019018711522221565,0.05584455654025078,0.05584455654025078
138,0.01900869607925415,0.01900869607925415,0.05057144537568092,0.05057144537568092
139,0.018860304728150368,0.018860304728150368,0.07007940858602524,0.07007940858602524
140,0.018754687160253525,0.018754687160253525,0.08124697953462601,0.08124697953462601
141,0.018718667328357697,0.018718667328357697,0.029023954644799232,0.029023954644799232
142,0.018775219097733498,0.018775219097733498,0.0640457421541214,0.0640457421541214
143,0.01880955882370472,0.01880955882370472,0.05956730619072914,0.05956730619072914
144,0.018707867711782455,0.018707867711782455,0.05363177880644798,0.05363177880644798
145,0.018578490242362022,0.018578490242362022,0.07629700750112534,0.07629700750112534
146,0.01871064305305481,0.01871064305305481,0.08714041858911514,0.08714041858911514
147,0.018698392435908318,0.018698392435908318,0.03509146720170975,0.03509146720170975
148,0.018503382802009583,0.018503382802009583,0.10423391312360764,0.10423391312360764
149,0.018488315865397453,0.018488315865397453,0.09203623980283737,0.09203623980283737
150,0.0183937456458807,0.0183937456458807,0.06109726056456566,0.06109726056456566
151,0.01839832402765751,0.01839832402765751,0.0782509446144104,0.0782509446144104
152,0.018334826454520226,0.018334826454520226,0.07353423535823822,0.07353423535823822
153,0.018344344571232796,0.018344344571232796,0.05361805856227875,0.05361805856227875
154,0.01824665628373623,0.01824665628373623,0.049014367163181305,0.049014367163181305
155,0.018161147832870483,0.018161147832870483,0.0733189731836319,0.0733189731836319
156,0.018297681584954262,0.018297681584954262,0.04911552369594574,0.04911552369594574
157,0.018111951649188995,0.018111951649188995,0.04034982994198799,0.04034982994198799
158,0.018185559660196304,0.018185559660196304,0.04213758185505867,0.04213758185505867
159,0.01794772781431675,0.01794772781431675,0.05274360626935959,0.05274360626935959
160,0.01782395876944065,0.01782395876944065,0.029023075476288795,0.029023075476288795
161,0.01789945922791958,0.01789945922791958,0.08598203957080841,0.08598203957080841
162,0.017852269113063812,0.017852269113063812,0.0601622648537159,0.0601622648537159
163,0.01780979335308075,0.01780979335308075,0.04376065358519554,0.04376065358519554
164,0.017775533720850945,0.017775533720850945,0.06604724377393723,0.06604724377393723
165,0.01766195148229599,0.01766195148229599,0.08020399510860443,0.08020399510860443
166,0.017565498128533363,0.017565498128533363,0.054109830409288406,0.054109830409288406
167,0.017466196790337563,0.017466196790337563,0.03665391355752945,0.03665391355752945
168,0.017628947272896767,0.017628947272896767,0.03744099289178848,0.03744099289178848
169,0.017586642876267433,0.017586642876267433,0.041046228259801865,0.041046228259801865
170,0.017535356804728508,0.017535356804728508,0.03282744809985161,0.03282744809985161
171,0.017440972849726677,0.017440972849726677,0.056253910064697266,0.056253910064697266
172,0.01721736416220665,0.01721736416220665,0.03261582925915718,0.03261582925915718
173,0.017282996326684952,0.017282996326684952,0.0312055591493845,0.0312055591493845
174,0.017426520586013794,0.017426520586013794,0.04490270838141441,0.04490270838141441
175,0.017444901168346405,0.017444901168346405,0.0218968465924263,0.0218968465924263
176,0.017207525670528412,0.017207525670528412,0.06287654489278793,0.06287654489278793
177,0.01717822439968586,0.01717822439968586,0.03560177609324455,0.03560177609324455
178,0.017112189903855324,0.017112189903855324,0.038445789366960526,0.038445789366960526
179,0.01712891459465027,0.01712891459465027,0.04308728873729706,0.04308728873729706
180,0.01714957132935524,0.01714957132935524,0.026196137070655823,0.026196137070655823
181,0.017066549509763718,0.017066549509763718,0.033803485333919525,0.033803485333919525
182,0.01710689626634121,0.01710689626634121,0.02170800045132637,0.02170800045132637
183,0.016992248594760895,0.016992248594760895,0.03649243712425232,0.03649243712425232
184,0.01699093170464039,0.01699093170464039,0.032780278474092484,0.032780278474092484
185,0.016950789839029312,0.016950789839029312,0.048609670251607895,0.048609670251607895
186,0.017012331634759903,0.017012331634759903,0.026654986664652824,0.026654986664652824
187,0.016932616010308266,0.016932616010308266,0.036281928420066833,0.036281928420066833
188,0.016871707513928413,0.016871707513928413,0.026736803352832794,0.026736803352832794
189,0.016758685931563377,0.016758685931563377,0.028164058923721313,0.028164058923721313
190,0.016812605783343315,0.016812605783343315,0.035327840596437454,0.035327840596437454
191,0.0167287215590477,0.0167287215590477,0.0448666550219059,0.0448666550219059
192,0.016642896458506584,0.016642896458506584,0.029797283932566643,0.029797283932566643
193,0.016759566962718964,0.016759566962718964,0.020790642127394676,0.020790642127394676
194,0.016556963324546814,0.016556963324546814,0.02970384992659092,0.02970384992659092
195,0.01653807796537876,0.01653807796537876,0.02932002581655979,0.02932002581655979
196,0.016459235921502113,0.016459235921502113,0.02322208695113659,0.02322208695113659
197,0.016532007604837418,0.016532007604837418,0.023320721462368965,0.023320721462368965
198,0.01645183376967907,0.01645183376967907,0.0290121641010046,0.0290121641010046
199,0.016410471871495247,0.016410471871495247,0.02783975750207901,0.02783975750207901
200,0.016286831349134445,0.016286831349134445,0.033543430268764496,0.033543430268764496
201,0.01637820154428482,0.01637820154428482,0.031338077038526535,0.031338077038526535
202,0.016354713588953018,0.016354713588953018,0.02985813282430172,0.02985813282430172
203,0.016464324668049812,0.016464324668049812,0.02208825945854187,0.02208825945854187
204,0.016206352040171623,0.016206352040171623,0.021424228325486183,0.021424228325486183
205,0.016219867393374443,0.016219867393374443,0.03531619906425476,0.03531619906425476
206,0.01616685464978218,0.01616685464978218,0.020983615890145302,0.020983615890145302
207,0.01623866707086563,0.01623866707086563,0.02812361903488636,0.02812361903488636
208,0.01619906537234783,0.01619906537234783,0.024100324138998985,0.024100324138998985
209,0.01607721857726574,0.01607721857726574,0.03616877645254135,0.03616877645254135
210,0.016225825995206833,0.016225825995206833,0.027075329795479774,0.027075329795479774
211,0.01601601205766201,0.01601601205766201,0.03377451002597809,0.03377451002597809
212,0.016087694093585014,0.016087694093585014,0.029713379219174385,0.029713379219174385
213,0.016123345121741295,0.016123345121741295,0.03631335869431496,0.03631335869431496
214,0.016168149188160896,0.016168149188160896,0.03713471069931984,0.03713471069931984
215,0.016122518107295036,0.016122518107295036,0.026768816635012627,0.026768816635012627
216,0.016068346798419952,0.016068346798419952,0.01728651113808155,0.01728651113808155
217,0.016022611409425735,0.016022611409425735,0.04206329211592674,0.04206329211592674
218,0.016090543940663338,0.016090543940663338,0.030637886375188828,0.030637886375188828
219,0.016105791553854942,0.016105791553854942,0.02500212751328945,0.02500212751328945
220,0.015883293002843857,0.015883293002843857,0.030291151255369186,0.030291151255369186
221,0.015925396233797073,0.015925396233797073,0.02493342198431492,0.02493342198431492
222,0.01593642868101597,0.01593642868101597,0.022347325459122658,0.022347325459122658
223,0.015893300995230675,0.015893300995230675,0.025671256706118584,0.025671256706118584
224,0.015851708129048347,0.015851708129048347,0.01985394023358822,0.01985394023358822
225,0.015886403620243073,0.015886403620243073,0.028599973767995834,0.028599973767995834
226,0.01590079627931118,0.01590079627931118,0.025920113548636436,0.025920113548636436
227,0.015732979401946068,0.015732979401946068,0.025761302560567856,0.025761302560567856
228,0.01581612601876259,0.01581612601876259,0.024386616423726082,0.024386616423726082
229,0.015717871487140656,0.015717871487140656,0.0879833996295929,0.0879833996295929
230,0.015653977170586586,0.015653977170586586,0.01926257461309433,0.01926257461309433
231,0.0156074408441782,0.0156074408441782,0.034837257117033005,0.034837257117033005
232,0.015670616179704666,0.015670616179704666,0.02339519001543522,0.02339519001543522
233,0.015721885487437248,0.015721885487437248,0.02499902993440628,0.02499902993440628
234,0.015746857970952988,0.015746857970952988,0.035174328833818436,0.035174328833818436
235,0.01567027159035206,0.01567027159035206,0.02193080447614193,0.02193080447614193
236,0.015691492706537247,0.015691492706537247,0.022746730595827103,0.022746730595827103
237,0.015786293894052505,0.015786293894052505,0.03397676348686218,0.03397676348686218
238,0.015650322660803795,0.015650322660803795,0.025095274671912193,0.025095274671912193
239,0.015579002909362316,0.015579002909362316,0.02938356250524521,0.02938356250524521
240,0.015509904362261295,0.015509904362261295,0.017704997211694717,0.017704997211694717
241,0.015587271191179752,0.015587271191179752,0.04128561541438103,0.04128561541438103
242,0.015509597025811672,0.015509597025811672,0.024158623069524765,0.024158623069524765
243,0.015458578243851662,0.015458578243851662,0.019084535539150238,0.019084535539150238
244,0.015491222962737083,0.015491222962737083,0.021468386054039,0.021468386054039
245,0.015356399118900299,0.015356399118900299,0.04519085958600044,0.04519085958600044
246,0.015341336838901043,0.015341336838901043,0.026739679276943207,0.026739679276943207
247,0.015323549509048462,0.015323549509048462,0.021794810891151428,0.021794810891151428
248,0.015200478956103325,0.015200478956103325,0.020383868366479874,0.020383868366479874
249,0.015312173403799534,0.015312173403799534,0.020218098536133766,0.020218098536133766
250,0.015244237147271633,0.015244237147271633,0.02171885408461094,0.02171885408461094
251,0.01536476705223322,0.01536476705223322,0.02054567262530327,0.02054567262530327
252,0.015147309750318527,0.015147309750318527,0.02248559519648552,0.02248559519648552
253,0.015178688801825047,0.015178688801825047,0.022605136036872864,0.022605136036872864
254,0.01515940297394991,0.01515940297394991,0.026306508108973503,0.026306508108973503
255,0.015113591216504574,0.015113591216504574,0.020861521363258362,0.020861521363258362
256,0.015100172720849514,0.015100172720849514,0.019682949408888817,0.019682949408888817
257,0.015085631050169468,0.015085631050169468,0.019300129264593124,0.019300129264593124
258,0.015149210579693317,0.015149210579693317,0.025632457807660103,0.025632457807660103
259,0.01498621329665184,0.01498621329665184,0.02023264393210411,0.02023264393210411
260,0.01511488389223814,0.01511488389223814,0.022393848747015,0.022393848747015
261,0.015048832632601261,0.015048832632601261,0.021916409954428673,0.021916409954428673
262,0.015054457820951939,0.015054457820951939,0.020935745909810066,0.020935745909810066
263,0.014900336973369122,0.014900336973369122,0.017314262688159943,0.017314262688159943
264,0.015011447481811047,0.015011447481811047,0.028035201132297516,0.028035201132297516
265,0.015004943124949932,0.015004943124949932,0.018343226984143257,0.018343226984143257
266,0.01509436871856451,0.01509436871856451,0.02936042658984661,0.02936042658984661
267,0.0150337815284729,0.0150337815284729,0.02291983924806118,0.02291983924806118
268,0.015023506246507168,0.015023506246507168,0.024052560329437256,0.024052560329437256
269,0.014900133945047855,0.014900133945047855,0.03418930992484093,0.03418930992484093
270,0.014983086846768856,0.014983086846768856,0.026798389852046967,0.026798389852046967
271,0.014871988445520401,0.014871988445520401,0.024696217849850655,0.024696217849850655
272,0.014842748641967773,0.014842748641967773,0.02224399521946907,0.02224399521946907
273,0.014844581484794617,0.014844581484794617,0.019175205379724503,0.019175205379724503
274,0.014988352544605732,0.014988352544605732,0.020946074277162552,0.020946074277162552
275,0.014827468432486057,0.014827468432486057,0.02909076027572155,0.02909076027572155
276,0.014734736643731594,0.014734736643731594,0.02107951045036316,0.02107951045036316
277,0.014831291511654854,0.014831291511654854,0.025395696982741356,0.025395696982741356
278,0.014835686422884464,0.014835686422884464,0.0195634663105011,0.0195634663105011
279,0.014745037071406841,0.014745037071406841,0.02455315738916397,0.02455315738916397
280,0.014776074327528477,0.014776074327528477,0.017173128202557564,0.017173128202557564
281,0.014813046902418137,0.014813046902418137,0.015855858102440834,0.015855858102440834
282,0.014656058512628078,0.014656058512628078,0.022343222051858902,0.022343222051858902
283,0.01480341050773859,0.01480341050773859,0.02135375887155533,0.02135375887155533
284,0.014740056358277798,0.014740056358277798,0.020625920966267586,0.020625920966267586
285,0.014777489937841892,0.014777489937841892,0.023376012220978737,0.023376012220978737
286,0.01464934553951025,0.01464934553951025,0.016180146485567093,0.016180146485567093
287,0.014689448289573193,0.014689448289573193,0.021498536691069603,0.021498536691069603
288,0.014633956365287304,0.014633956365287304,0.021463152021169662,0.021463152021169662
289,0.014660525135695934,0.014660525135695934,0.02276638336479664,0.02276638336479664
290,0.014633751474320889,0.014633751474320889,0.022520549595355988,0.022520549595355988
291,0.014534085057675838,0.014534085057675838,0.02055509388446808,0.02055509388446808
292,0.014616908505558968,0.014616908505558968,0.01681986264884472,0.01681986264884472
293,0.014512999914586544,0.014512999914586544,0.028984051197767258,0.028984051197767258
294,0.014505336992442608,0.014505336992442608,0.019940413534641266,0.019940413534641266
295,0.014628494158387184,0.014628494158387184,0.0183042474091053,0.0183042474091053
296,0.014736880548298359,0.014736880548298359,0.01889118365943432,0.01889118365943432
297,0.014614014886319637,0.014614014886319637,0.014924407936632633,0.014924407936632633
298,0.014571183361113071,0.014571183361113071,0.016141539439558983,0.016141539439558983
299,0.014638596214354038,0.014638596214354038,0.023030387237668037,0.023030387237668037
300,0.014579103328287601,0.014579103328287601,0.02018151991069317,0.02018151991069317
301,0.014568550512194633,0.014568550512194633,0.01839636079967022,0.01839636079967022
302,0.014624247327446938,0.014624247327446938,0.021870028227567673,0.021870028227567673
303,0.014734714291989803,0.014734714291989803,0.018624315038323402,0.018624315038323402
304,0.014631655998528004,0.014631655998528004,0.03613671660423279,0.03613671660423279
305,0.014532034285366535,0.014532034285366535,0.021875718608498573,0.021875718608498573
306,0.014523707330226898,0.014523707330226898,0.021871691569685936,0.021871691569685936
307,0.014401254244148731,0.014401254244148731,0.017468182370066643,0.017468182370066643
308,0.01433755736798048,0.01433755736798048,0.016070114448666573,0.016070114448666573
309,0.014414266683161259,0.014414266683161259,0.0184214785695076,0.0184214785695076
310,0.014486738480627537,0.014486738480627537,0.017242761328816414,0.017242761328816414
311,0.014431605115532875,0.014431605115532875,0.023025158792734146,0.023025158792734146
312,0.014406360685825348,0.014406360685825348,0.019776448607444763,0.019776448607444763
313,0.014234795235097408,0.014234795235097408,0.018320675939321518,0.018320675939321518
314,0.01437531691044569,0.01437531691044569,0.015607601031661034,0.015607601031661034
315,0.01429926510900259,0.01429926510900259,0.017162179574370384,0.017162179574370384
316,0.014352296479046345,0.014352296479046345,0.016982028260827065,0.016982028260827065
317,0.014413825236260891,0.014413825236260891,0.020708905532956123,0.020708905532956123
318,0.01437888853251934,0.01437888853251934,0.020957712084054947,0.020957712084054947
319,0.014367670752108097,0.014367670752108097,0.016187144443392754,0.016187144443392754
320,0.014166636392474174,0.014166636392474174,0.020460644736886024,0.020460644736886024
321,0.014212066307663918,0.014212066307663918,0.017593935132026672,0.017593935132026672
322,0.014263696037232876,0.014263696037232876,0.01768334209918976,0.01768334209918976
323,0.014263729564845562,0.014263729564845562,0.01758003979921341,0.01758003979921341
324,0.014267325401306152,0.014267325401306152,0.01745092123746872,0.01745092123746872
325,0.014179931953549385,0.014179931953549385,0.018070248886942863,0.018070248886942863
326,0.014170782640576363,0.014170782640576363,0.027621068060398102,0.027621068060398102
327,0.014271537773311138,0.014271537773311138,0.015528963878750801,0.015528963878750801
328,0.014257295057177544,0.014257295057177544,0.020090246573090553,0.020090246573090553
329,0.014006208628416061,0.014006208628416061,0.015850262716412544,0.015850262716412544
330,0.014115854166448116,0.014115854166448116,0.02099643461406231,0.02099643461406231
331,0.014110928401350975,0.014110928401350975,0.019842511042952538,0.019842511042952538
332,0.014135327190160751,0.014135327190160751,0.0206435713917017,0.0206435713917017
333,0.01413381565362215,0.01413381565362215,0.021446814760565758,0.021446814760565758
334,0.014149093069136143,0.014149093069136143,0.01800178550183773,0.01800178550183773
335,0.014129891991615295,0.014129891991615295,0.016366692259907722,0.016366692259907722
336,0.014000610448420048,0.014000610448420048,0.0154794380068779,0.0154794380068779
